time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
70100,2023-01-19 11:41:57,46.6534378192598,14.288373794499,139.107616,136.9422616,1475.9408497235,1612.8831113235,40.026248,11.0057448,135.383534516,320.434065372,26,5,16.48,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.671082,13.4,-3.7,-2.8,0,1,0,0,0,0,0,0,0,0,9.4,-89.9,0,96,4.126,4.11,4.116,4.126,0,0,7.028,57.74,1612.8831113235,139.107616,14,Waypoint,
70300,2023-01-19 11:41:57,46.6534458160303,14.2883678919169,139.107616,137.0734952,1475.8096161235,1612.8831113235,40.026248,11.0057448,136.455713028,323.705062852,26,5,16.48,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.447388,12.5,-2.9,-2.1,0,1,0,0,0,0,0,0,0,0,8.5,-89.9,0,96,4.126,4.11,4.116,4.126,0,0,7.028,57.74,1612.8831113235,139.107616,14,Waypoint,
70500,2023-01-19 11:41:58,46.6534538424027,14.2883619451566,138.779532,136.8766448,1475.6783825235,1612.5550273235,40.026248,11.0057448,137.598101516,326.990167944,26,5,16.484,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.671082,11.5,-3,-1.9,0,1,0,0,0,0,0,0,0,0,8.5,-89.9,0,96,4.127,4.11,4.118,4.127,0,0,6.947,57.74,1612.5550273235,138.779532,14,Waypoint,
70700,2023-01-19 11:41:58,46.6534618767933,14.2883560801889,138.451448,136.7126028,1475.5143405235,1612.2269433235,40.026248,11.0057448,138.824479508,330.26903944,26,5,16.484,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.671082,10.6,-2.7,-1.7,0,1,0,0,0,0,0,0,0,0,6.6,-89.9,0,96,4.127,4.11,4.118,4.127,0,0,6.947,57.74,1612.2269433235,138.451448,14,Waypoint,
70900,2023-01-19 11:41:58,46.6534699267423,14.2883502460963,138.451448,136.8438364,1475.3831069235,1612.2269433235,40.026248,11.0057448,140.125988736,333.54987944,26,5,16.484,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.671082,9.7,-2.9,-1.7,0,1,0,0,0,0,0,0,0,0,5.6,-89.9,0,96,4.127,4.11,4.118,4.127,0,0,6.947,57.74,1612.2269433235,138.451448,14,Waypoint,
71100,2023-01-19 11:41:58,46.6534779602591,14.2883445422681,138.123364,136.646986,1475.2518733235,1611.8988593235,40.026248,11.0057448,141.507222376,336.8110344,26,5,16.484,1621.0852113235,147.309716,12.1018454,160.03609436,9.842536,-4.921268,0.671082,8.7,-3,-1.9,0,1,0,0,0,0,0,0,0,0,4.7,-89.9,0,96,4.127,4.11,4.118,4.127,0,0,6.947,57.74,1611.8988593235,138.123364,14,Waypoint,
71300,2023-01-19 11:41:58,46.653485949079,14.2883388132057,137.79528,136.4501356,1475.1206397235,1611.5707753235,40.026248,10.7149426,142.932747356,340.059066,26,5,16.484,1621.0852113235,147.309716,12.1018454,160.03609436,9.618842,-4.697574,0.447388,7.7,5.4,2.8,0,1,0,0,0,0,0,0,0,0,3.7,-89.9,0,96,4.127,4.11,4.118,4.127,0,0,6.947,57.74,1611.5707753235,137.79528,14,Waypoint,
71500,2023-01-19 11:41:59,46.6534934337355,14.2883334936062,137.79528,136.5813692,1474.9894061235,1611.5707753235,40.026248,9.999121800000001,144.328744776,343.09712384,26,5,16.507,1621.0852113235,147.309716,12.1018454,160.03609436,8.94776,-4.47388,0.447388,7.1,10.9,6.5,0,1,0,0,0,0,0,0,0,0,2.6,-89.9,0,96,4.131,4.114,4.123,4.132,0,0,6.783,57.74,1611.5707753235,137.79528,14,Waypoint,
71700,2023-01-19 11:41:59,46.6535000790328,14.288328712636,137.467196,136.3845188,1474.8581725235,1611.2426913235,40.026248,8.7016966,145.60203878,345.800536,26,5,16.507,1621.0852113235,147.309716,12.1018454,160.03609436,7.82929,-3.802798,0.447388,5.8,10.1,5.2,0,1,0,0,0,0,0,0,0,0,1.5,-89.9,0,96,4.131,4.114,4.123,4.132,0,0,6.783,57.74,1611.2426913235,137.467196,14,Waypoint,
71900,2023-01-19 11:41:59,46.6535058461791,14.288324668724,137.467196,136.5157524,1474.7269389235,1611.2426913235,40.026248,7.6950736,146.752957452,348.13649408,26,5,16.507,1621.0852113235,147.309716,12.1018454,160.03609436,6.934514,-3.35541,0.447388,4.8,6.9,2.9,0,1,0,0,0,0,0,0,0,0,0.5,-89.9,0,96,4.131,4.114,4.123,4.132,0,0,6.783,57.74,1611.2426913235,137.467196,14,Waypoint,
72100,2023-01-19 11:41:59,46.6535110627194,14.2883208599072,137.467196,136.646986,1474.5957053235,1611.2426913235,40.026248,7.0016222,147.797576908,350.26575924,26,5,16.507,1621.0852113235,147.309716,12.1018454,160.03609436,6.263432,-3.131716,0.447388,3.7,2.9,1.5,0,1,0,0,0,0,0,0,0,0,359.7,-89.9,0,96,4.131,4.114,4.123,4.132,0,0,6.783,57.74,1611.2426913235,137.467196,14,Waypoint,
72300,2023-01-19 11:41:59,46.6535157480089,14.2883174728082,137.139112,136.4501356,1474.4644717235,1610.9146073235,40.026248,6.598973,148.75984728,352.17192728,26,5,16.507,1621.0852113235,147.309716,12.1018454,160.03609436,5.816044,-3.131716,0.447388,2.9,3.8,2.3,0,1,0,0,0,0,0,0,0,0,358.9,-89.9,0,96,4.131,4.114,4.123,4.132,0,0,6.783,57.74,1610.9146073235,137.139112,14,Waypoint,
72500,2023-01-19 11:42:00,46.6535202180803,14.288314149057,137.139112,136.5485608,1474.3660465235,1610.9146073235,40.026248,5.9949992,149.682419488,354.00591684,26,5,16.485,1621.0852113235,147.309716,12.1018454,160.03609436,5.368656,-2.684328,0.223694,2.4,7.1,3.8,0,1,0,0,0,0,0,0,0,0,358.2,-89.9,0,96,4.116,4.099,4.11,4.121,0,0,6.92,57.92,1610.9146073235,137.139112,14,Waypoint,
72700,2023-01-19 11:42:00,46.6535241131121,14.2883112163735,137.139112,136.646986,1474.2676213235,1610.9146073235,40.026248,5.3015478,150.49541164,355.60368592,26,5,16.485,1621.0852113235,147.309716,12.1018454,160.03609436,4.697574,-2.460634,0.223694,1.8,7.3,3.7,0,1,0,0,0,0,0,0,0,0,357.5,-89.9,0,96,4.116,4.099,4.11,4.121,0,0,6.92,57.92,1610.9146073235,137.139112,14,Waypoint,
72900,2023-01-19 11:42:00,46.6535275785606,14.2883085661334,136.811028,136.3845188,1474.2020045235,1610.5865233235,40.026248,4.4962494,151.22375812,357.03085132,26,5,16.485,1621.0852113235,147.309716,12.1018454,160.03609436,4.026492,-2.013246,0.223694,1.2,6.1,3.7,0,1,0,0,0,0,0,0,0,0,356.9,-89.9,0,96,4.116,4.099,4.11,4.121,0,0,6.92,57.92,1610.5865233235,136.811028,14,Waypoint,
73100,2023-01-19 11:42:00,46.6535305722455,14.2883063804422,136.811028,136.482944,1474.1035793235,1610.5865233235,40.026248,4.0041226,151.874020608,358.25460464,26,5,16.485,1621.0852113235,147.309716,12.1018454,160.03609436,3.579104,-1.789552,0.223694,0.7,5.5,3.5,0,1,0,0,0,0,0,0,0,0,356.9,-89.9,0,96,4.116,4.099,4.11,4.121,0,0,6.92,57.92,1610.5865233235,136.811028,14,Waypoint,
73300,2023-01-19 11:42:00,46.6535331509437,14.2883044514109,136.811028,136.5485608,1474.0379625235,1610.5865233235,40.026248,3.3106712,152.434059996,359.31103512,26,5,16.485,1621.0852113235,147.309716,12.1018454,160.03609436,2.908022,-1.565858,0.223694,0.9,10.3,5.4,0,1,0,0,0,0,0,0,0,0,355.8,-89.9,0,96,4.116,4.099,4.11,4.121,0,0,6.92,57.92,1610.5865233235,136.811028,14,Waypoint,
73500,2023-01-19 11:42:01,46.653535012677,14.2883031322438,136.811028,136.5813692,1474.0051541235,1610.5865233235,40.026248,1.9908766,152.85105476,360.06562832,26,5,16.439,1621.0852113235,147.309716,12.1018454,160.03609436,1.789552,-0.894776,0.0,0.2,12.4,6,0,1,0,0,0,0,0,0,0,0,355.6,-89.9,0,96,4.118,4.101,4.108,4.119,0,0,7.505,57.92,1610.5865233235,136.811028,14,Waypoint,
73700,2023-01-19 11:42:01,46.6535360927513,14.2883022567093,136.811028,136.6141776,1473.9723457235,1610.5865233235,40.026248,1.006623,153.080385476,360.51838424,26,5,16.439,1621.0852113235,147.309716,12.1018454,160.03609436,0.894776,-0.447388,0.0,359.7,6.1,3.6,0,1,0,0,0,0,0,0,0,0,355.3,-89.9,0,96,4.118,4.101,4.108,4.119,0,0,7.505,57.92,1610.5865233235,136.811028,14,Waypoint,
73900,2023-01-19 11:42:01,46.6535366670368,14.2883019022325,136.811028,136.6141776,1473.9723457235,1610.5865233235,40.026248,0.7158208,153.216540336,360.7447622,26,5,16.439,1621.0852113235,147.309716,12.1018454,160.03609436,0.671082,-0.223694,0.0,359.7,2.3,1.2,0,1,0,0,0,0,0,0,0,0,355.2,-89.9,0,96,4.118,4.101,4.108,4.119,0,0,7.505,57.92,1610.5865233235,136.811028,14,Waypoint,
74100,2023-01-19 11:42:01,46.6535371133071,14.2883014893999,136.811028,136.646986,1473.9395373235,1610.5865233235,40.026248,0.4921268,153.3054511,360.93833176,26,5,16.439,1621.0852113235,147.309716,12.1018454,160.03609436,0.447388,-0.223694,0.0,359.9,1.3,0.7,0,1,0,0,0,0,0,0,0,0,355.2,-90,0,96,4.118,4.101,4.108,4.119,0,0,7.505,57.92,1610.5865233235,136.811028,14,Waypoint,
74300,2023-01-19 11:42:01,46.6535374233732,14.2883011649744,136.811028,136.646986,1473.9395373235,1610.5865233235,40.026248,0.4921268,153.362209632,361.07612704,26,5,16.439,1621.0852113235,147.309716,12.1018454,160.03609436,0.447388,-0.223694,0.0,0,0.6,1.4,0,1,0,0,0,0,0,0,0,0,355.2,-89.9,0,96,4.118,4.101,4.108,4.119,0,0,7.505,57.92,1610.5865233235,136.811028,14,Waypoint,
74500,2023-01-19 11:42:02,46.6535377806911,14.2883007723093,136.811028,136.646986,1473.9395373235,1610.5865233235,40.026248,0.4921268,153.425857928,361.24016904,26,5,16.385,1621.0852113235,147.309716,12.1018454,160.03609436,0.447388,-0.223694,0.0,0,1,1.9,0,1,0,0,0,0,0,0,0,0,355.2,-90,0,96,4.112,4.097,4.104,4.115,0,0,8.016,57.92,1610.5865233235,136.811028,14,Waypoint,
74700,2023-01-19 11:42:02,46.6535381880362,14.2883004782597,136.811028,136.6797944,1473.9067289235,1610.5865233235,40.026248,0.31317159999999994,153.517721448,361.40749188,26,5,16.385,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,-0.223694,0.0,0,1.3,1.7,0,1,0,0,0,0,0,0,0,0,355.2,-90,0,96,4.112,4.097,4.104,4.115,0,0,8.016,57.92,1610.5865233235,136.811028,14,Waypoint,
74900,2023-01-19 11:42:02,46.6535385177705,14.2883002616849,136.811028,136.6797944,1473.9067289235,1610.5865233235,40.026248,0.223694,153.594821188,361.53872548,26,5,16.385,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,0.0,0.0,0,1.1,1.3,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.112,4.097,4.104,4.115,0,0,8.016,57.92,1610.5865233235,136.811028,14,Waypoint,
75100,2023-01-19 11:42:02,46.6535388748142,14.2883001641426,136.811028,136.6797944,1473.9067289235,1610.5865233235,40.026248,0.223694,153.695542976,361.66995908,26,5,16.385,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,0.0,0.0,0,0.9,1.3,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.112,4.097,4.104,4.115,0,0,8.016,57.92,1610.5865233235,136.811028,14,Waypoint,
75300,2023-01-19 11:42:02,46.6535391518486,14.288300077308,136.811028,136.6797944,1473.9067289235,1610.5865233235,40.026248,0.223694,153.772314632,361.77494596,26,5,16.385,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,0.0,0.0,0,0.9,0.7,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.112,4.097,4.104,4.115,0,0,8.016,57.92,1610.5865233235,136.811028,14,Waypoint,
75500,2023-01-19 11:42:03,46.6535394036638,14.288300061184,136.482944,136.3517104,1473.9067289235,1610.2584393235,40.026248,0.223694,153.849742456,361.86680948,26,5,16.435,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,0.0,0.0,0,0.8,0.3,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.115,4.099,4.107,4.117,0,0,7.537,58.1,1610.2584393235,136.482944,14,Waypoint,
75700,2023-01-19 11:42:03,46.6535395874282,14.2882999619445,136.482944,136.3517104,1473.9067289235,1610.2584393235,40.026248,0.0,153.895674216,361.93898796,26,5,16.435,1621.0852113235,147.309716,12.1018454,160.03609436,0.0,0.0,0.0,359.9,0.7,0.2,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.115,4.099,4.107,4.117,0,0,7.537,58.1,1610.2584393235,136.482944,14,Waypoint,
75900,2023-01-19 11:42:03,46.6535397382981,14.288299860209,136.482944,136.3517104,1473.9067289235,1610.2584393235,40.026248,0.0,153.93045112,361.99804308,26,5,16.435,1621.0852113235,147.309716,12.1018454,160.03609436,0.0,0.0,0.0,0,0.7,0.7,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.115,4.099,4.107,4.117,0,0,7.537,58.1,1610.2584393235,136.482944,14,Waypoint,
76100,2023-01-19 11:42:03,46.6535398561362,14.2882996976717,136.482944,136.3517104,1473.9067289235,1610.2584393235,40.026248,0.0,153.947511488,362.0570982,26,5,16.435,1621.0852113235,147.309716,12.1018454,160.03609436,0.0,0.0,0.0,0,0.7,1.2,0,1,0,0,0,0,0,0,0,0,355.3,-90,0,96,4.115,4.099,4.107,4.117,0,0,7.537,58.1,1610.2584393235,136.482944,14,Waypoint,
76300,2023-01-19 11:42:03,46.6535399279904,14.2882996136825,136.482944,136.3517104,1473.9067289235,1610.2584393235,40.026248,0.0,153.95997868,362.09318744,26,5,16.435,1621.0852113235,147.309716,12.1018454,160.03609436,0.0,0.0,0.0,0,0.6,1.1,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.115,4.099,4.107,4.117,0,0,7.537,58.1,1610.2584393235,136.482944,14,Waypoint,
76500,2023-01-19 11:42:04,46.6535399981656,14.2882995005405,136.811028,136.6797944,1473.9067289235,1610.5865233235,40.026248,0.0,153.96818078,362.12927668,26,5,16.433,1621.0852113235,147.309716,12.1018454,160.03609436,0.0,0.0,0.0,0,-1.5,-0.6,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.116,4.099,4.107,4.117,0,0,7.518,58.1,1610.5865233235,136.811028,14,Waypoint,
76700,2023-01-19 11:42:04,46.6535401372482,14.288299317736,136.482944,136.3845188,1473.8739205235,1610.2584393235,40.026248,0.223694,153.989178156,362.19817432,26,5,16.433,1621.0852113235,147.309716,12.1018454,160.03609436,0.223694,0.0,0.0,0,-2.5,0.2,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.116,4.099,4.107,4.117,0,0,7.518,58.1,1610.2584393235,136.482944,14,Waypoint,
76900,2023-01-19 11:42:04,46.6535404763368,14.2882990492701,136.482944,136.3845188,1473.8739205235,1610.2584393235,40.026248,0.4921268,154.06332514,362.33925044,26,5,16.433,1621.0852113235,147.309716,12.1018454,160.03609436,0.447388,-0.223694,0.0,0,-4.5,0.8,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.116,4.099,4.107,4.117,0,0,7.518,58.1,1610.2584393235,136.482944,14,Waypoint,
77100,2023-01-19 11:42:04,46.6535411374159,14.2882987694225,136.482944,136.3845188,1473.8739205235,1610.2584393235,40.026248,0.9171453999999999,154.238193912,362.58859428,26,5,16.433,1621.0852113235,147.309716,12.1018454,160.03609436,0.894776,-0.223694,0.0,0,-6.6,1.8,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.116,4.099,4.107,4.117,0,0,7.518,58.1,1610.2584393235,136.482944,14,Waypoint,
77300,2023-01-19 11:42:04,46.6535422168047,14.2882985479805,136.482944,136.3845188,1473.8739205235,1610.2584393235,40.026248,1.565858,154.553154552,362.98885676,26,5,16.433,1621.0852113235,147.309716,12.1018454,160.03609436,1.565858,0.0,0.0,0,-9.5,1.7,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.116,4.099,4.107,4.117,0,0,7.518,58.1,1610.2584393235,136.482944,14,Waypoint,
77500,2023-01-19 11:42:05,46.6535439565192,14.2882984032645,136.482944,136.4173272,1473.8411121235,1610.2584393235,40.026248,2.23694,155.087603388,363.62205888,26,5,16.375,1621.0852113235,147.309716,12.1018454,160.03609436,2.23694,0.0,0.0,0,-12.8,1.3,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.112,4.094,4.102,4.119,0,0,7.432,58.1,1610.2584393235,136.482944,14,Waypoint,
77700,2023-01-19 11:42:05,46.6535464214909,14.288298302752,136.482944,136.4173272,1473.8411121235,1610.2584393235,40.026248,3.35541,155.858928872,364.52428988,26,5,16.375,1621.0852113235,147.309716,12.1018454,160.03609436,3.35541,0.0,0.0,0,-15.9,1.3,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.112,4.094,4.102,4.119,0,0,7.432,58.1,1610.2584393235,136.482944,14,Waypoint,
77900,2023-01-19 11:42:05,46.6535499488912,14.28829828236,136.482944,136.4173272,1473.8411121235,1610.2584393235,40.026248,4.47388,156.980319984,365.81037916,26,5,16.375,1621.0852113235,147.309716,12.1018454,160.03609436,4.47388,0.0,0.0,0,-17.7,1.5,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.112,4.094,4.102,4.119,0,0,7.432,58.1,1610.2584393235,136.482944,14,Waypoint,
78100,2023-01-19 11:42:05,46.6535544269793,14.288298274348,136.482944,136.4501356,1473.8083037235,1610.2584393235,40.026248,5.816044,158.409781972,367.44423748,26,5,16.375,1621.0852113235,147.309716,12.1018454,160.03609436,5.816044,0.0,0.0,0,-19,1.3,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.112,4.094,4.102,4.119,0,0,7.432,58.1,1610.2584393235,136.482944,14,Waypoint,
78300,2023-01-19 11:42:05,46.6535602447364,14.2882983141835,136.482944,136.4501356,1473.8083037235,1610.2584393235,40.026248,7.158208,160.278220352,369.56694096,26,5,16.375,1621.0852113235,147.309716,12.1018454,160.278220352,7.158208,0.0,0.0,0,-19.5,0.9,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.112,4.094,4.102,4.119,0,0,7.432,58.1,1610.2584393235,136.482944,14,Waypoint,
78500,2023-01-19 11:42:06,46.6535669695269,14.2882983499507,136.482944,136.4501356,1473.8083037235,1610.2584393235,40.026248,8.500372,162.444887088,372.02100928,26,5,16.431,1621.0852113235,147.309716,12.1018454,162.444887088,8.500372,0.0,0.0,0,-19.4,1,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.108,4.093,4.101,4.11,0,0,7.562,58.28,1610.2584393235,136.482944,14,Waypoint,
78700,2023-01-19 11:42:06,46.6535749304707,14.2882984590743,136.482944,136.482944,1473.7754953235,1610.2584393235,40.026248,9.842536,165.02789242,374.92455268,26,5,16.431,1621.0852113235,147.309716,12.1018454,165.02789242,9.842536,0.0,0.0,0,-19.3,0.9,0,1,0,0,0,0,0,0,0,0,355.6,-89.9,0,96,4.108,4.093,4.101,4.11,0,0,7.562,58.28,1610.2584393235,136.482944,14,Waypoint,
78900,2023-01-19 11:42:06,46.6535837873132,14.2882985079203,136.482944,136.4501356,1473.8083037235,1610.2584393235,40.026248,11.1847,167.905845268,378.15618008,26,5,16.431,1621.0852113235,147.309716,12.1018454,167.905845268,11.1847,0.0,0.0,0,-18.5,0.8,0,1,0,0,0,0,0,0,0,0,355.6,-89.9,0,96,4.108,4.093,4.101,4.11,0,0,7.562,58.28,1610.2584393235,136.482944,14,Waypoint,
79100,2023-01-19 11:42:06,46.6535935948117,14.2882985813516,136.15486,136.1220516,1473.8083037235,1609.9303553235,40.026248,12.079476,171.109257444,381.73557652,26,5,16.431,1621.0852113235,147.309716,12.1018454,171.109257444,12.079476,0.0,0.0,0,-11.7,0.7,0,1,0,0,0,0,0,0,0,0,355.6,-89.9,0,96,4.108,4.093,4.101,4.11,0,0,7.562,58.28,1609.9303553235,136.15486,14,Waypoint,
79300,2023-01-19 11:42:06,46.6536038100311,14.2882985931325,136.15486,136.15486,1473.7754953235,1609.9303553235,40.026248,12.526864,174.454401908,385.46261076,26,5,16.431,1621.0852113235,147.309716,12.526864,174.454401908,12.526864,0.0,0.0,0.1,-2.8,0.8,0,1,0,0,0,0,0,0,0,0,355.6,-89.9,0,96,4.108,4.093,4.101,4.11,0,0,7.562,58.28,1609.9303553235,136.15486,14,Waypoint,
79500,2023-01-19 11:42:07,46.6536142206308,14.2882986218112,136.15486,136.1876684,1473.7426869235,1609.9303553235,40.026248,12.303170000000001,177.881239288,389.25854264,26,5,16.41,1621.0852113235,147.309716,12.526864,177.881239288,12.303170000000001,0.0,0.0,0,2,0.8,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.107,4.094,4.1,4.114,0,0,7.748,58.28,1609.9303553235,136.15486,14,Waypoint,
79700,2023-01-19 11:42:07,46.6536241220493,14.2882986498658,136.15486,136.2860936,1473.6442617235,1609.9303553235,40.026248,11.855782000000001,181.153877188,392.87402832,26,5,16.41,1621.0852113235,147.309716,12.526864,181.153877188,11.855782000000001,0.0,0.0,0,2.5,0.8,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.107,4.094,4.1,4.114,0,0,7.748,58.28,1609.9303553235,136.15486,14,Waypoint,
79900,2023-01-19 11:42:07,46.653633342308,14.28829872457,136.15486,136.3845188,1473.5458365235,1609.9303553235,40.026248,11.408394000000001,184.218181748,396.23688932,26,5,16.41,1621.0852113235,147.309716,12.526864,184.218181748,11.408394000000001,0.0,0.0,0,1,0.5,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.107,4.094,4.1,4.114,0,0,7.748,58.28,1609.9303553235,136.15486,14,Waypoint,
80100,2023-01-19 11:42:07,46.6536422963283,14.2882987220491,136.15486,136.482944,1473.4474113235,1609.9303553235,40.026248,11.1847,187.195872132,399.50460596,26,5,16.41,1621.0852113235,147.309716,12.526864,187.195872132,11.1847,0.0,0.0,0,-1,0.3,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.107,4.094,4.1,4.114,0,0,7.748,58.28,1609.9303553235,136.15486,14,Waypoint,
80300,2023-01-19 11:42:07,46.6536510212488,14.2882986208128,135.826776,136.2532852,1473.3489861235,1609.6022713235,40.026248,10.961006000000001,190.09679086,402.68702076,26,5,16.41,1621.0852113235,147.309716,12.526864,190.09679086,10.961006000000001,0.0,0.0,0,-2.1,0.8,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.107,4.094,4.1,4.114,0,0,7.748,58.28,1609.6022713235,135.826776,14,Waypoint,
80500,2023-01-19 11:42:08,46.6536599358982,14.2882985342777,135.826776,136.3517104,1473.2505609235,1609.6022713235,40.026248,10.961006000000001,193.071528488,405.9383332,26,5,16.493,1621.0852113235,147.309716,12.526864,193.071528488,10.961006000000001,0.0,0.0,0,-2.3,1.1,0,1,0,0,0,0,0,0,0,0,355.5,-89.9,0,96,4.126,4.109,4.115,4.124,0,0,7.116,58.46,1609.6022713235,135.826776,14,Waypoint,
80700,2023-01-19 11:42:08,46.6536687560075,14.2882984526097,135.826776,136.4501356,1473.1521357235,1609.6022713235,40.026248,10.961006000000001,196.023956404,409.15683724,26,5,16.493,1621.0852113235,147.309716,12.526864,196.023956404,10.961006000000001,0.0,0.0,0,-2.2,1,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.126,4.109,4.115,4.124,0,0,7.116,58.46,1609.6022713235,135.826776,14,Waypoint,
80900,2023-01-19 11:42:08,46.6536775231097,14.2882984364608,135.826776,136.5485608,1473.0537105235,1609.6022713235,40.026248,10.961006000000001,198.972775396,412.35565624,26,5,16.493,1621.0852113235,147.309716,12.526864,198.972775396,10.961006000000001,0.0,0.0,0,-1.9,1.1,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.126,4.109,4.115,4.124,0,0,7.116,58.46,1609.6022713235,135.826776,14,Waypoint,
81100,2023-01-19 11:42:08,46.6536861334153,14.2882984210607,135.826776,136.646986,1472.9552853235,1609.6022713235,40.026248,10.961006000000001,201.876318796,415.49870096,26,5,16.493,1621.0852113235,147.309716,12.526864,201.876318796,10.961006000000001,0.0,0.0,0,-2.9,1,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.126,4.109,4.115,4.124,0,0,7.116,58.46,1609.6022713235,135.826776,14,Waypoint,
81300,2023-01-19 11:42:08,46.653694945164,14.2882984198377,135.826776,136.7454112,1472.8568601235,1609.6022713235,40.026248,10.961006000000001,204.856633852,418.71392416,26,5,16.493,1621.0852113235,147.309716,12.526864,204.856633852,10.961006000000001,0.0,0.0,0,-3.4,0.8,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.126,4.109,4.115,4.124,0,0,7.116,58.46,1609.6022713235,135.826776,14,Waypoint,
81500,2023-01-19 11:42:09,46.6537040722235,14.2882984248546,135.826776,136.811028,1472.7912433235,1609.6022713235,40.026248,10.961006000000001,207.951450224,422.04397675999996,26,5,16.473,1621.0852113235,147.309716,12.526864,207.951450224,10.961006000000001,0.0,0.0,0,-3,0.5,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.123,4.107,4.114,4.125,0,0,6.994,58.46,1609.6022713235,135.826776,14,Waypoint,Fluggerät nähert sich einer GEO-Zone. Aufgabe unterbrochen.
81700,2023-01-19 11:42:09,46.6537129982479,14.2882984323675,135.826776,136.9094532,1472.6928181235,1609.6022713235,40.026248,10.961006000000001,210.98524297200004,425.29857004,26,5,16.473,1621.0852113235,147.309716,12.526864,210.98524297200004,10.961006000000001,0.0,0.0,359.8,8.1,-1,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.123,4.107,4.114,4.125,0,0,6.994,58.46,1609.6022713235,135.826776,6,P-GPS,
81900,2023-01-19 11:42:09,46.6537212842673,14.2882983720899,135.826776,137.0078784,1472.5943929235,1609.6022713235,40.026248,9.171454,213.801516028,428.32350452,28,5,16.473,1621.0852113235,147.309716,12.526864,213.801516028,9.171454,0.0,0.0,0,31.5,0.3,0,1,0,0,0,0,0,0,0,0,355.4,-89.9,0,96,4.123,4.107,4.114,4.125,0,0,6.994,58.46,1609.6022713235,135.826776,6,P-GPS,
