time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
321300,2023-10-24 11:27:45,48.3681825018,14.511591320303,118.766408,126.1811064,1477.1180433308,1603.2991497308,38.713912,11.0057448,118.872379132,159.315621896,30,5,23.671,1615.7663417308,131.2336,11.2294388,118.872379132,-0.894776,-10.961006,0.894776,359.5, 0.6, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.1,-90,0,82,,,,,,,8.319,85.82,1603.2991497308,118.766408,14,Waypoint,
321400,2023-10-24 11:27:45,48.3681820351661,14.511584123828,118.766408,126.3451484,1476.9540013308,1603.2991497308,38.713912,11.0057448,120.6200826,161.068246624,30,5,23.671,1615.7663417308,131.2336,11.2294388,120.6200826,-0.894776,-10.961006,0.894776,359.6, 0.5, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.1,-90,0,82,,,,,,,8.319,85.82,1603.2991497308,118.766408,14,Waypoint,
321500,2023-10-24 11:27:45,48.3681816766222,14.5115786407233,118.438324,126.0826812,1476.8883845308,1602.9710657308,38.713912,11.0057448,121.95210364,162.403548504,30,5,23.671,1615.7663417308,131.2336,11.2294388,121.95210364,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.1,-90,0,82,,,,,,,8.319,85.82,1602.9710657308,118.438324,14,Waypoint,
321500,2023-10-24 11:27:45,48.3681816094108,14.5115776124123,118.438324,126.1154896,1476.8555761308,1602.9710657308,38.713912,11.0057448,122.201775564,162.653876596,30,5,23.671,1615.7663417308,131.2336,11.2294388,122.201775564,-0.894776,-10.961006,0.894776,359.6, 0.7, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.9710657308,118.438324,14,Waypoint,
321600,2023-10-24 11:27:45,48.3681812024757,14.5115713877188,118.438324,126.2795316,1476.6915341308,1602.9710657308,38.713912,11.0057448,123.71391472,164.16995276,30,5,23.671,1615.7663417308,131.2336,11.2294388,123.71391472,-0.894776,-10.961006,0.894776,359.6, 0.8, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.9710657308,118.438324,14,Waypoint,
321700,2023-10-24 11:27:45,48.3681807967742,14.5115651133557,118.11024,126.0498728,1476.5931089308,1602.6429817308,38.713912,11.0057448,125.2378649,165.698168032,30,5,23.671,1615.7663417308,131.2336,11.2294388,125.2378649,-0.894776,-10.961006,0.894776,359.6, 0.8, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.6429817308,118.11024,14,Waypoint,
321700,2023-10-24 11:27:45,48.3681807512869,14.5115644162271,118.11024,126.0498728,1476.5931089308,1602.6429817308,38.713912,11.0057448,125.407156244,165.86778746,30,5,23.671,1615.7663417308,131.2336,11.2294388,125.407156244,-0.894776,-10.961006,0.894776,359.6, 0.8, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.6429817308,118.11024,14,Waypoint,
321800,2023-10-24 11:27:45,48.3681803176934,14.5115577952081,118.11024,126.1811064,1476.4618753308,1602.6429817308,38.713912,11.0057448,127.015752096,167.48032032,30,5,23.671,1615.7663417308,131.2336,11.2294388,127.015752096,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.6429817308,118.11024,14,Waypoint,
321900,2023-10-24 11:27:45,48.3681799063124,14.5115515579296,118.11024,126.2795316,1476.3634501308,1602.6429817308,38.713912,11.0057448,128.531500176,168.999677324,30,5,23.671,1615.7663417308,131.2336,11.2294388,128.531500176,-0.894776,-10.961006,0.894776,359.7, 0.6, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.6429817308,118.11024,14,Waypoint,
321900,2023-10-24 11:27:45,48.3681798378246,14.5115505188903,117.782156,125.984256,1476.3306417308,1602.3148977308,38.713912,11.0057448,128.784124856,169.252630088,30,5,23.671,1615.7663417308,131.2336,11.2294388,128.784124856,-0.894776,-10.961006,0.894776,359.7, 0.6, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.319,85.82,1602.3148977308,117.782156,14,Waypoint,
322000,2023-10-24 11:27:45,48.3681793826782,14.5115436364739,117.782156,126.1154896,1476.1994081308,1602.3148977308,38.713912,11.0057448,130.456697088,170.929139328,30,5,23.678,1615.7663417308,131.2336,11.2294388,130.456697088,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1602.3148977308,117.782156,14,Waypoint,
322100,2023-10-24 11:27:45,48.3681790456015,14.5115385245246,117.782156,126.2139148,1476.1009829308,1602.3148977308,38.713912,11.0057448,131.698823112,172.174218108,30,5,23.678,1615.7663417308,131.2336,11.2294388,131.698823112,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1602.3148977308,117.782156,14,Waypoint,
322100,2023-10-24 11:27:45,48.3681789337167,14.5115368205415,117.782156,126.2467232,1476.0681745308,1602.3148977308,38.713912,11.0057448,132.113193204,172.589572452,30,5,23.678,1615.7663417308,131.2336,11.2294388,132.113193204,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1602.3148977308,117.782156,14,Waypoint,
322200,2023-10-24 11:27:46,48.3681785310733,14.5115306736793,117.454072,126.0170644,1475.9697493308,1601.9868137308,38.713912,11.0057448,133.606959656,174.086619744,30,5,23.678,1615.7663417308,131.2336,11.2294388,133.606959656,-0.894776,-10.961006,0.894776,359.6, 0.4, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.9868137308,117.454072,14,Waypoint,
322300,2023-10-24 11:27:46,48.3681781981085,14.5115255432651,117.454072,126.148298,1475.8385157308,1601.9868137308,38.713912,11.0057448,134.853350772,175.335963616,30,5,23.678,1615.7663417308,131.2336,11.2294388,134.853350772,-0.894776,-10.961006,0.894776,359.7, 0.2, -4.9,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.9868137308,117.454072,14,Waypoint,
322300,2023-10-24 11:27:46,48.3681780655873,14.5115234908725,117.454072,126.1811064,1475.8057073308,1601.9868137308,38.713912,11.0057448,135.352038452,175.835635548,30,5,23.678,1615.7663417308,131.2336,11.2294388,135.352038452,-0.894776,-10.961006,0.894776,359.7, 0.1, -4.9,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.9868137308,117.454072,14,Waypoint,
322400,2023-10-24 11:27:46,48.3681776727182,14.5115173204906,117.125988,125.9514476,1475.7072821308,1601.6587297308,38.713912,11.0057448,136.851054248,177.338260268,30,5,23.678,1615.7663417308,131.2336,11.2294388,136.851054248,-0.894776,-10.961006,0.894776,359.7, 0.1, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.6587297308,117.125988,14,Waypoint,
322500,2023-10-24 11:27:46,48.3681773325063,14.511511834807,117.125988,126.0826812,1475.5760485308,1601.6587297308,38.713912,11.0057448,138.183403372,178.673562148,30,5,23.678,1615.7663417308,131.2336,11.2294388,138.183403372,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.6587297308,117.125988,14,Waypoint,
322500,2023-10-24 11:27:46,48.3681772694752,14.5115108056192,117.125988,126.0826812,1475.5760485308,1601.6587297308,38.713912,11.0057448,138.43340338,178.924218324,30,5,23.678,1615.7663417308,131.2336,11.2294388,138.43340338,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.6587297308,117.125988,14,Waypoint,
322600,2023-10-24 11:27:46,48.3681768215159,14.5115035411643,116.797904,125.8858308,1475.4448149308,1601.3306457308,38.713912,11.0057448,140.197511048,180.692591084,30,5,23.678,1615.7663417308,131.2336,11.2294388,140.197511048,-0.894776,-10.961006,0.894776,359.7, 0.5, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.3306457308,116.797904,14,Waypoint,
322700,2023-10-24 11:27:46,48.3681764786228,14.5114979745548,116.797904,126.0170644,1475.3135813308,1601.3306457308,38.713912,11.0057448,141.549217128,182.047578004,30,5,23.678,1615.7663417308,131.2336,11.2294388,141.549217128,-0.894776,-10.961006,0.894776,359.6, 0.6, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.3306457308,116.797904,14,Waypoint,
322700,2023-10-24 11:27:46,48.3681764358254,14.5114972790252,116.797904,126.0170644,1475.3135813308,1601.3306457308,38.713912,11.0057448,141.718180388,182.216869348,30,5,23.678,1615.7663417308,131.2336,11.2294388,141.718180388,-0.894776,-10.961006,0.894776,359.6, 0.7, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.3306457308,116.797904,14,Waypoint,
322800,2023-10-24 11:27:46,48.3681759870437,14.5114899676344,116.46982,125.820214,1475.1823477308,1601.0025617308,38.713912,11.0057448,143.493770996,183.996725048,30,5,23.678,1615.7663417308,131.2336,11.2294388,143.493770996,-0.894776,-10.961006,0.894776,359.6, 0.7, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.0025617308,116.46982,14,Waypoint,
322900,2023-10-24 11:27:46,48.3681756470717,14.5114844131973,116.46982,125.9186392,1475.0839225308,1601.0025617308,38.713912,11.0057448,144.84252432,185.348759212,30,5,23.678,1615.7663417308,131.2336,11.2294388,144.84252432,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.0025617308,116.46982,14,Waypoint,
322900,2023-10-24 11:27:46,48.3681755622307,14.5114830242527,116.46982,125.9514476,1475.0511141308,1601.0025617308,38.713912,11.0057448,145.179794672,185.686685732,30,5,23.678,1615.7663417308,131.2336,11.2294388,145.179794672,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.179,85.82,1601.0025617308,116.46982,14,Waypoint,
323000,2023-10-24 11:27:46,48.3681751600671,14.5114764698725,116.141736,125.7545972,1474.9198805308,1600.6744777308,38.713912,11.0057448,146.771986324,187.282158224,30,5,23.683,1615.7663417308,131.2336,11.2294388,146.771986324,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.6744777308,116.141736,14,Waypoint,
323100,2023-10-24 11:27:46,48.3681748213457,14.5114710036338,116.141736,125.8530224,1474.8214553308,1600.6744777308,38.713912,11.0057448,148.099742272,188.612866928,30,5,23.683,1615.7663417308,131.2336,11.2294388,148.099742272,-0.894776,-10.961006,0.894776,359.7, 0.9, -4.4,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.6744777308,116.141736,14,Waypoint,
323100,2023-10-24 11:27:47,48.368174736085,14.5114696376931,116.141736,125.8530224,1474.8214553308,1600.6744777308,38.713912,11.0057448,148.431435196,188.945544104,30,5,23.683,1615.7663417308,131.2336,11.2294388,148.431435196,-0.894776,-10.961006,0.894776,359.7, 0.9, -4.4,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.6744777308,116.141736,14,Waypoint,
323200,2023-10-24 11:27:47,48.368174332191,14.5114631404613,116.141736,126.0170644,1474.6574133308,1600.6744777308,38.713912,11.0057448,150.010175404,190.527237068,30,5,23.683,1615.7663417308,131.2336,11.2294388,150.010175404,-0.894776,-10.961006,0.894776,359.7, 1, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.6744777308,116.141736,14,Waypoint,
323300,2023-10-24 11:27:47,48.368174015665,14.5114580130386,115.813652,125.7545972,1474.5917965308,1600.3463937308,38.713912,11.0057448,151.255582268,191.775268604,30,5,23.683,1615.7663417308,131.2336,11.2294388,151.255582268,-0.894776,-10.961006,0.894776,359.7, 1.2, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.3463937308,115.813652,14,Waypoint,
323300,2023-10-24 11:27:47,48.3681739519143,14.5114569875644,115.813652,125.7874056,1474.5589881308,1600.3463937308,38.713912,11.0057448,151.504926108,192.024940528,30,5,23.683,1615.7663417308,131.2336,11.2294388,151.504926108,-0.894776,-10.961006,0.894776,359.7, 1.3, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.3463937308,115.813652,14,Waypoint,
323400,2023-10-24 11:27:47,48.3681734928445,14.5114498053765,115.813652,125.9186392,1474.4277545308,1600.3463937308,38.713912,11.0057448,153.250661072,193.773956332,30,5,23.683,1615.7663417308,131.2336,11.2294388,153.250661072,-0.894776,-10.961006,0.894776,359.7, 1.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.3463937308,115.813652,14,Waypoint,
323500,2023-10-24 11:27:47,48.3681731324246,14.5114443377452,115.485568,125.6889804,1474.3293293308,1600.0183097308,38.713912,11.0057448,154.58005744,195.105649288,30,5,23.683,1615.7663417308,131.2336,11.2294388,154.58005744,-0.894776,-10.961006,0.894776,359.7, 1.2, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.0183097308,115.485568,14,Waypoint,
323500,2023-10-24 11:27:47,48.3681730643052,14.5114433124258,115.485568,125.7217888,1474.2965209308,1600.0183097308,38.713912,11.0057448,154.829729364,195.355321212,30,5,23.683,1615.7663417308,131.2336,11.2294388,154.829729364,-0.894776,-10.961006,0.894776,359.7, 1.1, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.0183097308,115.485568,14,Waypoint,
323600,2023-10-24 11:27:47,48.3681726484097,14.5114371087245,115.485568,125.820214,1474.1980957308,1600.0183097308,38.713912,11.0057448,156.33858768,196.8668042,30,5,23.683,1615.7663417308,131.2336,11.2294388,156.33858768,-0.894776,-10.961006,0.894776,359.7, 0.8, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1600.0183097308,115.485568,14,Waypoint,
323700,2023-10-24 11:27:47,48.3681722500752,14.51143120562,115.157484,125.6233636,1474.0668621308,1599.6902257308,38.713912,11.0057448,157.774939432,198.304796372,30,5,23.683,1615.7663417308,131.2336,11.2294388,157.774939432,-0.894776,-10.961006,0.894776,359.7, 0.5, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1599.6902257308,115.157484,14,Waypoint,
323700,2023-10-24 11:27:47,48.3681721326993,14.5114294695554,115.157484,125.656172,1474.0340537308,1599.6902257308,38.713912,11.0057448,158.19718354,198.727696648,30,5,23.683,1615.7663417308,131.2336,11.2294388,158.19718354,-0.894776,-10.961006,0.894776,359.7, 0.5, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1599.6902257308,115.157484,14,Waypoint,
323800,2023-10-24 11:27:47,48.3681716914132,14.511422869477,115.157484,125.7545972,1473.9356285308,1599.6902257308,38.713912,11.0057448,159.802826636,200.335636332,30,5,23.683,1615.7663417308,131.2336,11.2294388,159.802826636,-0.894776,-10.961006,0.894776,359.7, 0.2, -4.8,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1599.6902257308,115.157484,14,Waypoint,
323900,2023-10-24 11:27:47,48.3681713303765,14.5114173302554,115.157484,125.8858308,1473.8043949308,1599.6902257308,38.713912,11.0057448,161.14993954,201.68471774,30,5,23.683,1615.7663417308,131.2336,11.2294388,161.14993954,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1599.6902257308,115.157484,14,Waypoint,
323900,2023-10-24 11:27:47,48.3681712630109,14.5114162912678,114.8294,125.5577468,1473.8043949308,1599.3621417308,38.713912,11.0057448,161.40256422,201.937670504,30,5,23.683,1615.7663417308,131.2336,11.2294388,161.40256422,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.071,85.82,1599.3621417308,114.8294,14,Waypoint,
324000,2023-10-24 11:27:47,48.3681708381636,14.5114097511747,114.8294,125.656172,1473.7059697308,1599.3621417308,38.713912,11.0057448,162.992787368,203.530518324,30,5,23.682,1615.7663417308,131.2336,11.2294388,162.992787368,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.3621417308,114.8294,14,Waypoint,
324100,2023-10-24 11:27:47,48.3681705093792,14.5114046408243,114.8294,125.7545972,1473.6075445308,1599.3621417308,38.713912,11.0057448,164.235241476,204.774940936,30,5,23.682,1615.7663417308,131.2336,11.2294388,164.235241476,-0.894776,-10.961006,0.894776,359.7, 0.4, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.3621417308,114.8294,14,Waypoint,
324100,2023-10-24 11:27:48,48.3681703783057,14.5114025962715,114.8294,125.7874056,1473.5747361308,1599.3621417308,38.713912,11.0057448,164.73261682,205.272972448,30,5,23.682,1615.7663417308,131.2336,11.2294388,164.73261682,-0.894776,-10.961006,0.894776,359.7, 0.5, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.3621417308,114.8294,14,Waypoint,
324200,2023-10-24 11:27:48,48.368169960757,14.5113961030113,114.501316,125.5905552,1473.4435025308,1599.0340577308,38.713912,11.0057448,166.311357028,206.854009244,30,5,23.682,1615.7663417308,131.2336,11.2294388,166.311357028,-0.894776,-10.961006,0.894776,359.7, 0.6, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.0340577308,114.501316,14,Waypoint,
324300,2023-10-24 11:27:48,48.3681696091261,14.5113906249096,114.501316,125.6889804,1473.3450773308,1599.0340577308,38.713912,11.0057448,167.643378068,208.187998788,30,5,23.682,1615.7663417308,131.2336,11.2294388,167.643378068,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.0340577308,114.501316,14,Waypoint,
324300,2023-10-24 11:27:48,48.3681695651723,14.5113899399535,114.501316,125.6889804,1473.3450773308,1599.0340577308,38.713912,11.0057448,167.809716656,208.354993544,30,5,23.682,1615.7663417308,131.2336,11.2294388,167.809716656,-0.894776,-10.961006,0.894776,359.7, 0.8, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1599.0340577308,114.501316,14,Waypoint,
324400,2023-10-24 11:27:48,48.3681691444454,14.5113834267842,114.173232,125.5577468,1473.1482269308,1598.7059737308,38.713912,11.0057448,169.393706208,209.9409516,30,5,23.682,1615.7663417308,131.2336,11.2294388,169.393706208,-0.894776,-10.961006,0.894776,359.7, 0.8, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.7059737308,114.173232,14,Waypoint,
324500,2023-10-24 11:27:48,48.3681687883943,14.5113779444531,114.173232,125.656172,1473.0498017308,1598.7059737308,38.713912,11.0057448,170.727039584,211.27625348,30,5,23.682,1615.7663417308,131.2336,11.2294388,170.727039584,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.7059737308,114.173232,14,Waypoint,
324500,2023-10-24 11:27:48,48.3681687213628,14.5113769170189,114.173232,125.6889804,1473.0169933308,1598.7059737308,38.713912,11.0057448,170.977039592,211.526253488,30,5,23.682,1615.7663417308,131.2336,11.2294388,170.977039592,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.7059737308,114.173232,14,Waypoint,
324600,2023-10-24 11:27:48,48.3681682441752,14.5113696672123,113.845148,125.5577468,1472.8201429308,1598.3778897308,38.713912,11.0057448,172.740491092,213.29232966,30,5,23.682,1615.7663417308,131.2336,11.2294388,172.740491092,-0.894776,-10.961006,0.894776,359.8, 0.4, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.3778897308,113.845148,14,Waypoint,
324700,2023-10-24 11:27:48,48.3681678805772,14.5113641011185,113.845148,125.6889804,1472.6889093308,1598.3778897308,38.713912,11.0057448,174.09449376,214.647972748,30,5,23.682,1615.7663417308,131.2336,11.2294388,174.09449376,-0.894776,-10.961006,0.894776,359.8, 0.3, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.3778897308,113.845148,14,Waypoint,
324700,2023-10-24 11:27:48,48.3681677678871,14.5113623599477,113.845148,125.7217888,1472.6561009308,1598.3778897308,38.713912,11.0057448,174.518050204,215.071857276,30,5,23.682,1615.7663417308,131.2336,11.2294388,174.518050204,-0.894776,-10.961006,0.894776,359.8, 0.3, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.3778897308,113.845148,14,Waypoint,
324800,2023-10-24 11:27:48,48.3681673868994,14.5113564814974,113.845148,125.8858308,1472.4920589308,1598.3778897308,38.713912,11.0057448,175.947512192,216.503615852,30,5,23.682,1615.7663417308,131.2336,11.2294388,175.947512192,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.3778897308,113.845148,14,Waypoint,
324900,2023-10-24 11:27:48,48.3681670316793,14.5113510196944,113.517064,125.6889804,1472.3608253308,1598.0498057308,38.713912,11.0057448,177.276252392,217.833668388,30,5,23.682,1615.7663417308,131.2336,11.2294388,177.276252392,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.6,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.0498057308,113.517064,14,Waypoint,
324900,2023-10-24 11:27:48,48.3681668999462,14.5113489716344,113.517064,125.7217888,1472.3280169308,1598.0498057308,38.713912,11.0057448,177.774283904,218.332356068,30,5,23.682,1615.7663417308,131.2336,11.2294388,177.774283904,-0.894776,-10.961006,0.894776,359.7, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,7.906,85.82,1598.0498057308,113.517064,14,Waypoint,
325000,2023-10-24 11:27:48,48.3681664837681,14.511342467027,113.517064,125.9186392,1472.1311665308,1598.0498057308,38.713912,11.0057448,179.355976868,219.91634562,30,5,23.676,1615.7663417308,131.2336,11.2294388,179.355976868,-0.894776,-10.961006,0.894776,359.8, 0.2, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1598.0498057308,113.517064,14,Waypoint,
325100,2023-10-24 11:27:48,48.3681661587014,14.5113373227383,113.18898,125.7217888,1471.9999329308,1597.7217217308,38.713912,11.0057448,180.60696116,221.168970332,30,5,23.676,1615.7663417308,131.2336,11.2294388,180.60696116,-0.894776,-10.961006,0.894776,359.8, 0.2, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.7217217308,113.18898,14,Waypoint,
325100,2023-10-24 11:27:48,48.3681660506029,14.5113356091101,113.18898,125.7545972,1471.9671245308,1597.7217217308,38.713912,11.0057448,181.02362784,221.58629318,30,5,23.676,1615.7663417308,131.2336,11.2294388,181.02362784,-0.894776,-10.961006,0.894776,359.8, 0.1, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.7217217308,113.18898,14,Waypoint,
325200,2023-10-24 11:27:49,48.3681656662229,14.5113294254211,113.18898,125.9186392,1471.8030825308,1597.7217217308,38.713912,11.0057448,182.526908728,223.091542572,30,5,23.676,1615.7663417308,131.2336,11.2294388,182.526908728,-0.894776,-10.961006,0.894776,359.8, 0.3, -4.7,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.7217217308,113.18898,14,Waypoint,
325300,2023-10-24 11:27:49,48.3681653497826,14.5113242743241,112.860896,125.7217888,1471.6718489308,1597.3936377308,38.713912,11.0057448,183.778877272,224.34547962,30,5,23.676,1615.7663417308,131.2336,11.2294388,183.778877272,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.4,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.3936377308,112.860896,14,Waypoint,
325300,2023-10-24 11:27:49,48.3681652447251,14.5113225577044,112.860896,125.7545972,1471.6390405308,1597.3936377308,38.713912,11.0057448,184.19620012,224.763130552,30,5,23.676,1615.7663417308,131.2336,11.2294388,184.19620012,-0.894776,-10.961006,0.894776,359.7, 0.7, -4.4,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.3936377308,112.860896,14,Waypoint,
325400,2023-10-24 11:27:49,48.368164846442,14.5113160278238,112.860896,125.9186392,1471.4749985308,1597.3936377308,38.713912,11.0057448,185.783142428,226.352697532,30,5,23.676,1615.7663417308,131.2336,11.2294388,185.783142428,-0.894776,-10.961006,0.894776,359.7, 0.9, -4.5,0,1,1024,1024,1024,1024,0,0,0,0,352.2,-90,0,82,,,,,,,8.088,85.82,1597.3936377308,112.860896,14,Waypoint,
